Passengerid,Age,Fare,Sex,sibsp,Parch,Pclass,2urvived,Embarked_1.0,Embarked_2.0,AgeGroup_Child,AgeGroup_Senior,AgeGroup_Teen,FamilySize,IsAlone,Fare_log
971,24.0,7.75,1,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
972,6.0,15.2458,0,1,1,3,0,False,False,True,False,False,3,0,2.7878344138303452
973,67.0,221.7792,0,1,0,1,0,False,True,False,True,False,2,0,5.406181146423973
974,49.0,26.0,0,0,0,1,0,False,True,False,False,False,1,1,3.295836866004329
975,28.0,7.8958,0,0,0,3,0,False,True,False,False,False,1,1,2.1855792552411137
976,28.0,10.7083,0,0,0,2,0,True,False,False,False,False,1,1,2.4602979920066583
977,28.0,14.4542,0,1,0,3,0,False,False,False,False,False,2,0,2.737880811060884
978,27.0,7.8792,1,0,0,3,0,True,False,False,False,False,1,1,2.1837114628556327
979,18.0,8.05,1,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
980,28.0,7.75,1,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
981,2.0,23.0,0,1,1,2,0,False,True,True,False,False,3,0,3.1780538303479458
982,22.0,13.9,1,1,0,3,0,False,True,False,False,False,2,0,2.7013612129514133
983,28.0,7.775,0,0,0,3,0,False,True,False,False,False,1,1,2.1719067693519296
984,27.0,52.0,1,1,2,1,0,False,True,False,False,False,4,0,3.970291913552122
985,28.0,8.05,0,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
986,25.0,26.0,0,0,0,1,0,False,False,False,False,False,1,1,3.295836866004329
987,25.0,7.7958,0,0,0,3,0,False,True,False,False,False,1,1,2.174274334826008
988,76.0,78.85,1,1,0,1,0,False,True,False,True,False,2,0,4.380149874661021
989,29.0,7.925,0,0,0,3,0,False,True,False,False,False,1,1,2.188856327665703
990,20.0,7.8542,1,0,0,3,0,False,True,False,False,False,1,1,2.180891922715322
991,33.0,8.05,0,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
992,43.0,55.4417,1,1,0,1,0,False,False,False,False,False,2,0,4.0332082470129285
993,27.0,26.0,0,1,0,2,0,False,True,False,False,False,2,0,3.295836866004329
994,28.0,7.75,0,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
995,26.0,7.775,0,0,0,3,0,False,True,False,False,False,1,1,2.1719067693519296
996,16.0,8.5167,1,1,1,3,0,False,False,False,False,True,3,0,2.2530481500547457
997,28.0,22.525,0,0,0,3,0,False,True,False,False,False,1,1,3.1580636854714434
998,21.0,7.8208,0,0,0,3,0,True,False,False,False,False,1,1,2.177112568853282
999,28.0,7.75,0,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1000,28.0,8.7125,0,0,0,3,0,False,True,False,False,False,1,1,2.2734137156937657
1001,18.5,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1002,41.0,15.0458,0,0,0,2,0,False,False,False,False,False,1,1,2.775447133088262
1003,28.0,7.7792,1,0,0,3,0,True,False,False,False,False,1,1,2.172385287322574
1004,36.0,31.6792,1,0,0,1,0,False,False,False,False,False,1,1,3.486738789888005
1005,18.5,7.2833,1,0,0,3,0,True,False,False,False,False,1,1,2.114241439721562
1006,63.0,221.7792,1,1,0,1,0,False,True,False,True,False,2,0,5.406181146423973
1007,18.0,14.4542,0,1,0,3,0,False,False,False,False,False,2,0,2.737880811060884
1008,28.0,6.4375,0,0,0,3,0,False,False,False,False,False,1,1,2.006534770871748
1009,1.0,16.7,1,1,1,3,0,False,True,True,False,False,3,0,2.8735646395797834
1010,36.0,75.2417,0,0,0,1,0,False,False,False,False,False,1,1,4.333908557103646
1011,29.0,26.0,1,1,0,2,0,False,True,False,False,False,2,0,3.295836866004329
1012,12.0,15.75,1,0,0,2,0,False,True,False,False,True,1,1,2.8183982582710754
1013,28.0,7.75,0,1,0,3,0,True,False,False,False,False,2,0,2.169053700369523
1014,35.0,57.75,1,1,0,1,0,False,False,False,False,False,2,0,4.073291153024268
1015,28.0,7.25,0,0,0,3,0,False,True,False,False,False,1,1,2.1102132003465894
1016,28.0,7.75,0,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1017,17.0,16.1,1,0,1,3,0,False,True,False,False,True,2,0,2.8390784635086144
1018,22.0,7.7958,0,0,0,3,0,False,True,False,False,False,1,1,2.174274334826008
1019,28.0,23.25,1,2,0,3,0,True,False,False,False,False,3,0,3.188416617383492
1020,42.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1021,24.0,8.05,0,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
1022,32.0,8.05,0,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
1023,53.0,28.5,0,0,0,1,0,False,False,False,False,False,1,1,3.3843902633457743
1024,28.0,25.4667,1,0,4,3,0,False,True,False,False,False,5,0,3.275887339030031
1025,28.0,6.4375,0,1,0,3,0,False,False,False,False,False,2,0,2.006534770871748
1026,43.0,7.8958,0,0,0,3,0,False,True,False,False,False,1,1,2.1855792552411137
1027,24.0,7.8542,0,0,0,3,0,False,True,False,False,False,1,1,2.180891922715322
1028,26.5,7.225,0,0,0,3,0,False,False,False,False,False,1,1,2.1071782966514356
1029,26.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1030,23.0,8.05,1,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
1031,40.0,46.9,0,1,6,3,0,False,True,False,False,False,8,0,3.8691155044168695
1032,10.0,46.9,1,5,2,3,0,False,True,True,False,False,8,0,3.8691155044168695
1033,33.0,151.55,1,0,0,1,0,False,True,False,False,False,1,1,5.027492411162679
1034,61.0,262.375,0,1,3,1,0,False,False,False,True,False,5,0,5.5735788721243535
1035,28.0,26.0,0,0,0,2,0,False,True,False,False,False,1,1,3.295836866004329
1036,42.0,26.55,0,0,0,1,0,False,True,False,False,False,1,1,3.3160025355989236
1037,31.0,18.0,0,3,0,3,0,False,True,False,False,False,4,0,2.9444389791664403
1038,28.0,51.8625,0,0,0,1,0,False,True,False,False,False,1,1,3.967694202798607
1039,22.0,8.05,0,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
1040,28.0,26.55,0,0,0,1,0,False,True,False,False,False,1,1,3.3160025355989236
1041,30.0,26.0,0,1,1,2,0,False,True,False,False,False,3,0,3.295836866004329
1042,23.0,83.1583,1,0,1,1,0,False,False,False,False,False,2,0,4.432699549165613
1043,28.0,7.8958,0,0,0,3,0,False,False,False,False,False,1,1,2.1855792552411137
1044,60.5,14.4542,0,0,0,3,0,False,True,False,True,False,1,1,2.737880811060884
1045,36.0,12.1833,1,0,2,3,0,False,True,False,False,False,3,0,2.57895087709735
1046,13.0,31.3875,0,4,2,3,0,False,True,False,False,True,7,0,3.4777725458882283
1047,24.0,7.55,0,0,0,3,0,False,True,False,False,False,1,1,2.145931282948669
1048,29.0,221.7792,1,0,0,1,0,False,True,False,False,False,1,1,5.406181146423973
1049,23.0,7.8542,1,0,0,3,0,False,True,False,False,False,1,1,2.180891922715322
1050,42.0,26.55,0,0,0,1,0,False,True,False,False,False,1,1,3.3160025355989236
1051,26.0,13.775,1,0,2,3,0,False,True,False,False,False,3,0,2.692936563292162
1052,28.0,7.7333,1,0,0,3,0,True,False,False,False,False,1,1,2.167143305297764
1053,7.0,15.2458,0,1,1,3,0,False,False,True,False,False,3,0,2.7878344138303452
1054,26.0,13.5,1,0,0,2,0,False,True,False,False,False,1,1,2.6741486494265287
1055,28.0,7.0,0,0,0,3,0,False,True,False,False,False,1,1,2.0794415416798357
1056,41.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1057,26.0,22.025,1,1,1,3,0,False,True,False,False,False,3,0,3.1365805821413706
1058,48.0,50.4958,0,0,0,1,0,False,False,False,False,False,1,1,3.941500250945973
1059,18.0,34.375,0,2,2,3,0,False,True,False,False,False,5,0,3.5660053559634015
1060,28.0,27.7208,1,0,0,1,0,False,False,False,False,False,1,1,3.357621598945279
1061,22.0,8.9625,1,0,0,3,0,False,True,False,False,False,1,1,2.2988280441163336
1062,28.0,7.55,0,0,0,3,0,False,True,False,False,False,1,1,2.145931282948669
1063,27.0,7.225,0,0,0,3,0,False,False,False,False,False,1,1,2.1071782966514356
1064,23.0,13.9,0,1,0,3,0,False,True,False,False,False,2,0,2.7013612129514133
1065,28.0,7.2292,0,0,0,3,0,False,False,False,False,False,1,1,2.1076888046179385
1066,40.0,31.3875,0,1,5,3,0,False,True,False,False,False,7,0,3.4777725458882283
1067,15.0,39.0,1,0,2,2,0,False,True,False,False,True,3,0,3.6888794541139363
1068,20.0,36.75,1,0,0,2,0,False,True,False,False,False,1,1,3.6309854756950335
1069,54.0,55.4417,0,1,0,1,0,False,False,False,False,False,2,0,4.0332082470129285
1070,36.0,39.0,1,0,3,2,0,False,True,False,False,False,4,0,3.6888794541139363
1071,64.0,83.1583,1,0,2,1,0,False,False,False,True,False,3,0,4.432699549165613
1072,30.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1073,37.0,83.1583,0,1,1,1,0,False,False,False,False,False,3,0,4.432699549165613
1074,18.0,53.1,1,1,0,1,0,False,True,False,False,False,2,0,3.9908341858524357
1075,28.0,7.75,0,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1076,27.0,247.5208,1,1,1,1,0,False,False,False,False,False,3,0,5.515526544247129
1077,40.0,16.0,0,0,0,2,0,False,True,False,False,False,1,1,2.833213344056216
1078,21.0,21.0,1,0,1,2,0,False,True,False,False,False,2,0,3.091042453358316
1079,17.0,8.05,0,2,0,3,0,False,True,False,False,True,3,0,2.2027647577118348
1080,28.0,69.55,1,8,2,3,0,False,True,False,False,False,11,0,4.256321678298823
1081,40.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1082,34.0,26.0,0,1,0,2,0,False,True,False,False,False,2,0,3.295836866004329
1083,28.0,26.0,0,0,0,1,0,False,True,False,False,False,1,1,3.295836866004329
1084,11.5,14.5,0,1,1,3,0,False,True,True,False,False,3,0,2.740840023925201
1085,61.0,12.35,0,0,0,2,0,True,False,False,True,False,1,1,2.5915163848462583
1086,8.0,32.5,0,0,2,2,0,False,True,True,False,False,3,0,3.5115454388310208
1087,33.0,7.8542,0,0,0,3,0,False,True,False,False,False,1,1,2.180891922715322
1088,6.0,134.5,0,0,2,1,0,False,False,True,False,False,3,0,4.908971640319756
1089,18.0,7.775,1,0,0,3,0,False,True,False,False,False,1,1,2.1719067693519296
1090,23.0,10.5,0,0,0,2,0,False,True,False,False,False,1,1,2.4423470353692043
1091,28.0,8.1125,1,0,0,3,0,False,True,False,False,False,1,1,2.2096470973347766
1092,28.0,15.5,1,0,0,3,0,True,False,False,False,False,1,1,2.803360380906535
1093,0.33,14.4,0,0,2,3,0,False,True,True,False,False,3,0,2.7343675094195836
1094,47.0,227.525,0,1,0,1,0,False,False,False,False,False,2,0,5.4316456135398825
1095,8.0,26.0,1,1,1,2,0,False,True,True,False,False,3,0,3.295836866004329
1096,25.0,10.5,0,0,0,2,0,False,True,False,False,False,1,1,2.4423470353692043
1097,28.0,25.7417,0,0,0,1,0,False,False,False,False,False,1,1,3.286224144821269
1098,35.0,7.75,1,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1099,24.0,10.5,0,0,0,2,0,False,True,False,False,False,1,1,2.4423470353692043
1100,33.0,27.7208,1,0,0,1,0,False,False,False,False,False,1,1,3.357621598945279
1101,25.0,7.8958,0,0,0,3,0,False,True,False,False,False,1,1,2.1855792552411137
1102,32.0,22.525,0,0,0,3,0,False,True,False,False,False,1,1,3.1580636854714434
1103,28.0,7.05,0,0,0,3,0,False,True,False,False,False,1,1,2.0856720914304723
1104,17.0,73.5,0,0,0,2,0,False,True,False,False,True,1,1,4.310799125385514
1105,60.0,26.0,1,1,0,2,0,False,True,False,True,False,2,0,3.295836866004329
1106,38.0,7.775,1,4,2,3,0,False,True,False,False,False,7,0,2.1719067693519296
1107,42.0,42.5,0,0,0,1,0,False,True,False,False,False,1,1,3.7727609380946383
1108,28.0,7.8792,1,0,0,3,0,True,False,False,False,False,1,1,2.1837114628556327
1109,57.0,164.8667,0,1,1,1,0,False,True,False,False,False,3,0,5.11118445372147
1110,50.0,211.5,1,1,1,1,0,False,False,False,False,False,3,0,5.358941988364472
1111,28.0,8.05,0,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
1112,30.0,13.8583,1,1,0,2,0,False,False,False,False,False,2,0,2.698558631668595
1113,21.0,8.05,0,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
1114,22.0,10.5,1,0,0,2,0,False,True,False,False,False,1,1,2.4423470353692043
1115,21.0,7.7958,0,0,0,3,0,False,True,False,False,False,1,1,2.174274334826008
1116,53.0,27.4458,1,0,0,1,0,False,False,False,False,False,1,1,3.34800052225782
1117,28.0,15.2458,1,0,2,3,0,False,False,False,False,False,3,0,2.7878344138303452
1118,23.0,7.7958,0,0,0,3,0,False,True,False,False,False,1,1,2.174274334826008
1119,28.0,7.75,1,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1120,40.5,15.1,0,0,0,3,0,False,True,False,False,False,1,1,2.7788192719904172
1121,36.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1122,14.0,65.0,0,0,0,2,0,False,True,False,False,True,1,1,4.189654742026425
1123,21.0,26.55,1,0,0,1,0,False,True,False,False,False,1,1,3.3160025355989236
1124,21.0,6.4958,0,1,0,3,0,False,True,False,False,False,2,0,2.0143428636837015
1125,28.0,7.8792,0,0,0,3,0,True,False,False,False,False,1,1,2.1837114628556327
1126,39.0,71.2833,0,1,0,1,0,False,False,False,False,False,2,0,4.2805931204649
1127,20.0,7.8542,0,0,0,3,0,False,True,False,False,False,1,1,2.180891922715322
1128,64.0,75.25,0,1,0,1,0,False,False,False,True,False,2,0,4.334017415487521
1129,20.0,7.225,0,0,0,3,0,False,False,False,False,False,1,1,2.1071782966514356
1130,18.0,13.0,1,1,1,2,0,False,True,False,False,False,3,0,2.6390573296152584
1131,48.0,106.425,1,1,0,1,0,False,False,False,False,False,2,0,4.676792929661059
1132,55.0,27.7208,1,0,0,1,0,False,False,False,False,False,1,1,3.357621598945279
1133,45.0,30.0,1,0,2,2,0,False,True,False,False,False,3,0,3.4339872044851463
1134,45.0,134.5,0,1,1,1,0,False,False,False,False,False,3,0,4.908971640319756
1135,28.0,7.8875,0,0,0,3,0,False,True,False,False,False,1,1,2.184645795129359
1136,28.0,23.45,0,1,2,3,0,False,True,False,False,False,4,0,3.196630215920881
1137,41.0,51.8625,0,1,0,1,0,False,True,False,False,False,2,0,3.967694202798607
1138,22.0,21.0,1,0,0,2,0,False,True,False,False,False,1,1,3.091042453358316
1139,42.0,32.5,0,1,1,2,0,False,True,False,False,False,3,0,3.5115454388310208
1140,29.0,26.0,1,1,0,2,0,False,True,False,False,False,2,0,3.295836866004329
1141,28.0,14.4542,1,1,0,3,0,False,False,False,False,False,2,0,2.737880811060884
1142,0.92,27.75,1,1,2,2,0,False,True,True,False,False,4,0,3.3586377672433594
1143,20.0,7.925,0,0,0,3,0,False,True,False,False,False,1,1,2.188856327665703
1144,27.0,136.7792,0,1,0,1,0,False,False,False,False,False,2,0,4.925652403790231
1145,24.0,9.325,0,0,0,3,0,False,True,False,False,False,1,1,2.3345681388470965
1146,32.5,9.5,0,0,0,3,0,False,True,False,False,False,1,1,2.3513752571634776
1147,28.0,7.55,0,0,0,3,0,False,True,False,False,False,1,1,2.145931282948669
1148,28.0,7.75,0,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1149,28.0,8.05,0,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
1150,19.0,13.0,1,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1151,21.0,7.775,0,0,0,3,0,False,True,False,False,False,1,1,2.1719067693519296
1152,36.5,17.4,0,1,0,3,0,False,True,False,False,False,2,0,2.91235066461494
1153,21.0,7.8542,0,0,0,3,0,False,True,False,False,False,1,1,2.180891922715322
1154,29.0,23.0,1,0,2,2,0,False,True,False,False,False,3,0,3.1780538303479458
1155,1.0,12.1833,1,1,1,3,0,False,True,True,False,False,3,0,2.57895087709735
1156,30.0,12.7375,0,0,0,2,0,False,False,False,False,False,1,1,2.62012931972974
1157,28.0,7.8958,0,0,0,3,0,False,True,False,False,False,1,1,2.1855792552411137
1158,28.0,0.0,0,0,0,1,0,False,True,False,False,False,1,1,0.0
1159,28.0,7.55,0,0,0,3,0,False,True,False,False,False,1,1,2.145931282948669
1160,28.0,8.05,1,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
1161,17.0,8.6625,0,0,0,3,0,False,True,False,False,True,1,1,2.2682524139135403
1162,46.0,75.2417,0,0,0,1,0,False,False,False,False,False,1,1,4.333908557103646
1163,28.0,7.75,0,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1164,26.0,136.7792,1,1,0,1,0,False,False,False,False,False,2,0,4.925652403790231
1165,28.0,15.5,1,1,0,3,0,True,False,False,False,False,2,0,2.803360380906535
1166,28.0,7.225,0,0,0,3,0,False,False,False,False,False,1,1,2.1071782966514356
1167,20.0,26.0,1,1,0,2,0,False,True,False,False,False,2,0,3.295836866004329
1168,28.0,10.5,0,0,0,2,0,False,True,False,False,False,1,1,2.4423470353692043
1169,40.0,26.0,0,1,0,2,0,False,True,False,False,False,2,0,3.295836866004329
1170,30.0,21.0,0,1,0,2,0,False,True,False,False,False,2,0,3.091042453358316
1171,22.0,10.5,0,0,0,2,0,False,True,False,False,False,1,1,2.4423470353692043
1172,23.0,8.6625,1,0,0,3,0,False,True,False,False,False,1,1,2.2682524139135403
1173,0.75,13.775,0,1,1,3,0,False,True,True,False,False,3,0,2.692936563292162
1174,28.0,7.75,1,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1175,9.0,15.2458,1,1,1,3,0,False,False,True,False,False,3,0,2.7878344138303452
1176,2.0,20.2125,1,1,1,3,0,False,True,True,False,False,3,0,3.0545906305603445
1177,36.0,7.25,0,0,0,3,0,False,True,False,False,False,1,1,2.1102132003465894
1178,28.0,7.25,0,0,0,3,0,False,True,False,False,False,1,1,2.1102132003465894
1179,24.0,82.2667,0,1,0,1,0,False,True,False,False,False,2,0,4.422048709343544
1180,28.0,7.2292,0,0,0,3,0,False,False,False,False,False,1,1,2.1076888046179385
1181,28.0,8.05,0,0,0,3,0,False,True,False,False,False,1,1,2.2027647577118348
1182,28.0,39.6,0,0,0,1,0,False,True,False,False,False,1,1,3.703768066607687
1183,30.0,6.95,1,0,0,3,0,True,False,False,False,False,1,1,2.0731719286662407
1184,28.0,7.2292,0,0,0,3,0,False,False,False,False,False,1,1,2.1076888046179385
1185,53.0,81.8583,0,1,1,1,0,False,True,False,False,False,3,0,4.417131919904876
1186,36.0,9.5,0,0,0,3,0,False,True,False,False,False,1,1,2.3513752571634776
1187,26.0,7.8958,0,0,0,3,0,False,True,False,False,False,1,1,2.1855792552411137
1188,1.0,41.5792,1,1,2,2,0,False,False,True,False,False,4,0,3.7513658711253766
1189,28.0,21.6792,0,2,0,3,0,False,False,False,False,False,3,0,3.1214482048688246
1190,30.0,45.5,0,0,0,1,0,False,True,False,False,False,1,1,3.8394523125933104
1191,29.0,7.8542,0,0,0,3,0,False,True,False,False,False,1,1,2.180891922715322
1192,32.0,7.775,0,0,0,3,0,False,True,False,False,False,1,1,2.1719067693519296
1193,28.0,15.0458,0,0,0,2,0,False,False,False,False,False,1,1,2.775447133088262
1194,43.0,21.0,0,0,1,2,0,False,True,False,False,False,2,0,3.091042453358316
1195,24.0,8.6625,0,0,0,3,0,False,True,False,False,False,1,1,2.2682524139135403
1196,28.0,7.75,1,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1197,64.0,26.55,1,1,1,1,0,False,True,False,True,False,3,0,3.3160025355989236
1198,30.0,151.55,0,1,2,1,0,False,True,False,False,False,4,0,5.027492411162679
1199,0.83,9.35,0,0,1,3,0,False,True,True,False,False,2,0,2.336986519711378
1200,55.0,93.5,0,1,1,1,0,False,True,False,False,False,3,0,4.548599834499697
1201,45.0,14.1083,1,1,0,3,0,False,True,False,False,False,2,0,2.7152442616824506
1202,18.0,8.6625,0,0,0,3,0,False,True,False,False,False,1,1,2.2682524139135403
1203,22.0,7.225,0,0,0,3,0,False,False,False,False,False,1,1,2.1071782966514356
1204,28.0,7.575,0,0,0,3,0,False,True,False,False,False,1,1,2.1488509930520037
1205,37.0,7.75,1,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1206,55.0,135.6333,1,0,0,1,0,False,False,False,False,False,1,1,4.91730069488021
1207,17.0,7.7333,1,0,0,3,0,True,False,False,False,True,1,1,2.167143305297764
1208,57.0,146.5208,0,1,0,1,0,False,False,False,False,False,2,0,4.993969182787072
1209,19.0,10.5,0,0,0,2,0,False,True,False,False,False,1,1,2.4423470353692043
1210,27.0,7.8542,0,0,0,3,0,False,True,False,False,False,1,1,2.180891922715322
1211,22.0,31.5,0,2,0,2,0,False,True,False,False,False,3,0,3.481240089335692
1212,26.0,7.775,0,0,0,3,0,False,True,False,False,False,1,1,2.1719067693519296
1213,25.0,7.2292,0,0,0,3,0,False,False,False,False,False,1,1,2.1076888046179385
1214,26.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1215,33.0,26.55,0,0,0,1,0,False,True,False,False,False,1,1,3.3160025355989236
1216,39.0,211.3375,1,0,0,1,0,False,True,False,False,False,1,1,5.35817698994543
1217,23.0,7.05,0,0,0,3,0,False,True,False,False,False,1,1,2.0856720914304723
1218,12.0,39.0,1,2,1,2,0,False,True,False,False,True,4,0,3.6888794541139363
1219,46.0,79.2,0,0,0,1,0,False,False,False,False,False,1,1,4.384523514872469
1220,29.0,26.0,0,1,0,2,0,False,True,False,False,False,2,0,3.295836866004329
1221,21.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1222,48.0,36.75,1,0,2,2,0,False,True,False,False,False,3,0,3.6309854756950335
1223,39.0,29.7,0,0,0,1,0,False,False,False,False,False,1,1,3.4242626545931514
1224,28.0,7.225,0,0,0,3,0,False,False,False,False,False,1,1,2.1071782966514356
1225,19.0,15.7417,1,1,1,3,0,False,False,False,False,False,3,0,2.817902613071225
1226,27.0,7.8958,0,0,0,3,0,False,True,False,False,False,1,1,2.1855792552411137
1227,30.0,26.0,0,0,0,1,0,False,True,False,False,False,1,1,3.295836866004329
1228,32.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1229,39.0,7.2292,0,0,2,3,0,False,False,False,False,False,3,0,2.1076888046179385
1230,25.0,31.5,0,0,0,2,0,False,True,False,False,False,1,1,3.481240089335692
1231,28.0,7.2292,0,0,0,3,0,False,False,False,False,False,1,1,2.1076888046179385
1232,18.0,10.5,0,0,0,2,0,False,True,False,False,False,1,1,2.4423470353692043
1233,32.0,7.5792,0,0,0,3,0,False,True,False,False,False,1,1,2.149340669059503
1234,28.0,69.55,0,1,9,3,0,False,True,False,False,False,11,0,4.256321678298823
1235,58.0,512.3292,1,0,1,1,0,False,False,False,False,False,2,0,6.240917354759096
1236,28.0,14.5,0,1,1,3,0,False,True,False,False,False,3,0,2.740840023925201
1237,16.0,7.65,1,0,0,3,0,False,True,False,False,True,1,1,2.157559320943788
1238,26.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1239,38.0,7.2292,1,0,0,3,0,False,False,False,False,False,1,1,2.1076888046179385
1240,24.0,13.5,0,0,0,2,0,False,True,False,False,False,1,1,2.6741486494265287
1241,31.0,21.0,1,0,0,2,0,False,True,False,False,False,1,1,3.091042453358316
1242,45.0,63.3583,1,0,1,1,0,False,False,False,False,False,2,0,4.164465907853638
1243,25.0,10.5,0,0,0,2,0,False,True,False,False,False,1,1,2.4423470353692043
1244,18.0,73.5,0,0,0,2,0,False,True,False,False,False,1,1,4.310799125385514
1245,49.0,65.0,0,1,2,2,0,False,True,False,False,False,4,0,4.189654742026425
1246,0.17,20.575,1,1,2,3,0,False,True,True,False,False,4,0,3.0715352369694915
1247,50.0,26.0,0,0,0,1,0,False,True,False,False,False,1,1,3.295836866004329
1248,59.0,51.4792,1,2,0,1,0,False,True,False,False,False,3,0,3.960416900617205
1249,28.0,7.8792,0,0,0,3,0,False,True,False,False,False,1,1,2.1837114628556327
1250,28.0,7.75,0,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1251,30.0,15.55,1,1,0,3,0,False,True,False,False,False,2,0,2.806386101823072
1252,14.5,69.55,0,8,2,3,0,False,True,False,False,True,11,0,4.256321678298823
1253,24.0,37.0042,1,1,1,2,0,False,False,False,False,False,3,0,3.637696679934592
1254,31.0,21.0,1,0,0,2,0,False,True,False,False,False,1,1,3.091042453358316
1255,27.0,8.6625,0,0,0,3,0,False,True,False,False,False,1,1,2.2682524139135403
1256,25.0,55.4417,1,1,0,1,0,False,False,False,False,False,2,0,4.0332082470129285
1257,28.0,69.55,1,1,9,3,0,False,True,False,False,False,11,0,4.256321678298823
1258,28.0,14.4583,0,1,0,3,0,False,False,False,False,False,2,0,2.738146075922933
1259,22.0,39.6875,1,0,0,3,0,False,True,False,False,False,1,1,3.705920919968788
1260,45.0,59.4,1,0,1,1,0,False,False,False,False,False,2,0,4.100989104940769
1261,29.0,13.8583,0,0,0,2,0,False,False,False,False,False,1,1,2.698558631668595
1262,21.0,11.5,0,1,0,2,0,False,True,False,False,False,2,0,2.5257286443082556
1263,31.0,134.5,1,0,0,1,0,False,False,False,False,False,1,1,4.908971640319756
1264,49.0,0.0,0,0,0,1,0,False,True,False,False,False,1,1,0.0
1265,44.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1266,54.0,81.8583,1,1,1,1,0,False,True,False,False,False,3,0,4.417131919904876
1267,45.0,262.375,1,0,0,1,0,False,False,False,False,False,1,1,5.5735788721243535
1268,22.0,8.6625,1,2,0,3,0,False,True,False,False,False,3,0,2.2682524139135403
1269,21.0,11.5,0,0,0,2,0,False,True,False,False,False,1,1,2.5257286443082556
1270,55.0,50.0,0,0,0,1,0,False,True,False,False,False,1,1,3.9318256327243257
1271,5.0,31.3875,0,4,2,3,0,False,True,True,False,False,7,0,3.4777725458882283
1272,28.0,7.75,0,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1273,26.0,7.8792,0,0,0,3,0,True,False,False,False,False,1,1,2.1837114628556327
1274,28.0,14.5,1,0,0,3,0,False,True,False,False,False,1,1,2.740840023925201
1275,19.0,16.1,1,1,0,3,0,False,True,False,False,False,2,0,2.8390784635086144
1276,28.0,12.875,0,0,0,2,0,False,True,False,False,False,1,1,2.630088659632498
1277,24.0,65.0,1,1,2,2,0,False,True,False,False,False,4,0,4.189654742026425
1278,24.0,7.775,0,0,0,3,0,False,True,False,False,False,1,1,2.1719067693519296
1279,57.0,13.0,0,0,0,2,0,False,True,False,False,False,1,1,2.6390573296152584
1280,21.0,7.75,0,0,0,3,0,True,False,False,False,False,1,1,2.169053700369523
1281,6.0,21.075,0,3,1,3,0,False,True,True,False,False,5,0,3.0944457464900235
1282,23.0,93.5,0,0,0,1,0,False,True,False,False,False,1,1,4.548599834499697
1283,51.0,39.4,1,0,1,1,0,False,True,False,False,False,2,0,3.6988297849671046
1284,13.0,20.25,0,0,2,3,0,False,True,False,False,True,3,0,3.056356895370426
1285,47.0,10.5,0,0,0,2,0,False,True,False,False,False,1,1,2.4423470353692043
1286,29.0,22.025,0,3,1,3,0,False,True,False,False,False,5,0,3.1365805821413706
1287,18.0,60.0,1,1,0,1,0,False,True,False,False,False,2,0,4.110873864173311
